"代碼","校區","校區電號別","電號","收費年","收費月","用電數","應繳總金額","經常(尖峰)契約容量","經常(尖峰)最高需量","離峰最高需量","功率因數","尖峰用電度數","半尖峰用電度數","週六半尖峰用電度數","週六半尖峰最高需量","離峰用電度","去年同期用電度數","基本電費","流動電費","半尖峰最高需量","功率因數調整費","超約附加費","免印寄單據減收","配合減少用電減收","停電扣減","其他加減收"
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","103","05",85520.00,251899.00,250.00,,160.00,97.00,0.00,46160,5840.00,162.00,33520.00,82800.00,41725.00,224979.20,228,-6800.90,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","103","06",108480.00,319139.00,250.00,,199.00,97.00,0.00,58320,10720.00,228.00,39440.00,101200.00,41725.00,286980.80,280,-8381.90,10848.50,-3.00,,,-12031
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","103","07",115440.00,396479.00,250.00,272.00,218.00,97.00,27680.00,33600,9680.00,232.00,44480.00,114880.00,55900.00,356540.80,258,-10517.20,9838.40,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","103","08",125360.00,442778.00,250.00,282.00,221.00,96.00,32160.00,39520,10560.00,221.00,43120.00,112880.00,55900.00,398446.40,276,-10904.30,15875.60,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","103","09",106960.00,370549.00,250.00,257.00,201.00,95.00,26160.00,31440,10800.00,206.00,38560.00,113280.00,55900.00,333532.00,244,-8762.20,3130.40,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","103","10",103040.00,363762.00,250.00,254.00,197.00,95.00,26320.00,31920,8240.00,183.00,36560.00,108160.00,55900.00,326020.00,260,-8593.20,3791.60,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","103","11",94480.00,279918.00,250.00,,176.00,95.00,0.00,54160,7040.00,152.00,33280.00,107520.00,41725.00,253706.40,247,-6647.20,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","103","12",80080.00,238005.00,250.00,,152.00,95.00,0.00,41360,8240.00,156.00,30480.00,89440.00,41725.00,209470.40,196,-5651.80,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","01",59680.00,196227.00,250.00,,96.00,97.00,0.00,33760,4560.00,108.00,21360.00,76880.00,41725.00,159639.20,150,-5134.70,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","02",57520.00,186891.00,250.00,,93.00,97.00,0.00,29600,5520.00,94.00,22400.00,62240.00,41725.00,150059.20,128,-4890.40,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","03",48800.00,158476.00,250.00,,96.00,96.00,0.00,21680,2240.00,100.00,24880.00,50160.00,41725.00,120651.20,137,-3897.00,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","04",66160.00,212199.00,250.00,,124.00,96.00,0.00,36560,5120.00,118.00,24480.00,66080.00,41725.00,175695.20,184,-5218.00,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","05",76880.00,224825.00,250.00,,157.00,95.00,0.00,43600,5120.00,174.00,28160.00,85520.00,41725.00,188278.40,221,-5175.00,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","06",100560.00,277528.00,250.00,,231.00,96.00,0.00,53120,10160.00,181.00,37280.00,108480.00,41725.00,242288.80,251,-6816.30,333.80,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","07",125680.00,436387.00,250.00,288.00,238.00,95.00,32240.00,40160,7760.00,220.00,45520.00,115440.00,55900.00,369492.80,290,-9571.30,20568.00,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","08",116160.00,385504.00,250.00,257.00,221.00,95.00,30000.00,35840,9280.00,194.00,41040.00,125360.00,55900.00,341458.40,244,-8940.50,3130.40,-3.00,,,-6041
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","09",116080.00,383009.00,250.00,260.00,218.00,95.00,27760.00,33360,10880.00,210.00,44080.00,106960.00,55900.00,331353.60,244,-8713.20,4472.00,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","10",115360.00,413444.00,250.00,303.00,192.00,95.00,28880.00,35760,9120.00,187.00,41600.00,103040.00,55900.00,336412.00,267,-8827.00,29962.40,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","11",112640.00,308768.00,250.00,,200.00,95.00,0.00,62160,9040.00,197.00,41440.00,94480.00,41725.00,266640.80,272,-6938.20,7343.60,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","104","12",94320.00,258352.00,250.00,,177.00,95.00,0.00,51600,7600.00,216.00,35120.00,80080.00,41725.00,222576.80,238,-5946.70,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","01",69920.00,203653.00,250.00,,116.00,95.00,0.00,39440,5200.00,108.00,25280.00,59680.00,41725.00,166618.40,171,-4687.70,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","02",59440.00,173104.00,250.00,,105.00,95.00,0.00,29120,5600.00,101.00,24720.00,57520.00,41725.00,135366.40,137,-3984.50,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","03",49920.00,146770.00,250.00,,94.00,95.00,0.00,21360,4160.00,93.00,24400.00,48800.00,41725.00,108426.40,124,-3378.40,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","04",62160.00,185227.00,250.00,,102.00,95.00,0.00,34800,4720.00,99.00,22640.00,66160.00,41725.00,147768.80,155,-4263.60,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","05",91600.00,226863.00,250.00,,181.00,94.00,0.00,48480,9520.00,184.00,33600.00,76880.00,41725.00,187346.40,253,-3206.90,1001.40,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","06",119760.00,299786.00,250.00,,233.00,94.00,0.00,67120,10080.00,244.00,42560.00,100560.00,41725.00,249287.20,284,-4074.10,12851.30,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","07",117520.00,374667.00,250.00,296.00,240.00,95.00,29280.00,35600,9840.00,260.00,42800.00,125680.00,55900.00,298824.00,278,-5320.80,25266.80,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","08",109760.00,333223.00,250.00,262.00,187.00,94.00,26560.00,32240,10800.00,189.00,40160.00,116160.00,55900.00,275937.60,264,-4645.70,6034.00,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","09",110000.00,335188.00,250.00,244.00,178.00,94.00,28240.00,34640,8720.00,184.00,38400.00,116080.00,55900.00,284050.40,232,-4759.30,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","10",104480.00,315120.00,250.00,254.00,186.00,93.00,24960.00,31200,8640.00,207.00,39680.00,115360.00,55900.00,261561.60,252,-4127.00,1788.80,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","11",113040.00,270323.00,250.00,,181.00,94.00,0.00,59440,10640.00,192.00,42960.00,112640.00,41725.00,230069.60,257,-3805.10,2336.60,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","105","12",82080.00,209970.00,250.00,,156.00,94.00,0.00,46400,6480.00,159.00,29200.00,94320.00,41725.00,171228.80,208,-2981.30,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","01",68400.00,175044.00,250.00,,113.00,95.00,0.00,37680,6080.00,106.00,24640.00,69920.00,41725.00,141570.40,171,-2749.40,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","02",59840.00,151525.00,250.00,,115.00,94.00,0.00,28720,3680.00,111.00,27440.00,59440.00,41725.00,116752.00,149,-2218.60,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","03",52240.00,138482.00,250.00,,96.00,95.00,0.00,25440,4560.00,107.00,22240.00,49920.00,41725.00,103141.60,152,-2172.90,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","04",64880.00,169555.00,250.00,,110.00,96.00,0.00,37040,4640.00,100.00,23200.00,62160.00,41725.00,135644.00,156,-2660.50,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","05",80880.00,196894.00,250.00,,164.00,91.00,0.00,41760,7840.00,160.00,31280.00,91600.00,41725.00,163589.60,230,-2258.40,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","06",108160.00,254360.00,250.00,,183.00,91.00,0.00,58960,8320.00,177.00,40880.00,119760.00,41725.00,222294.40,257,-2904.20,2336.60,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","07",117200.00,358921.00,250.00,284.00,241.00,92.00,29840.00,37040,10000.00,217.00,40320.00,117520.00,55900.00,302428.00,292,-4299.90,19887.60,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","08",106880.00,309301.00,250.00,248.00,218.00,91.00,25520.00,30720,10560.00,174.00,40080.00,109760.00,55900.00,266628.00,232,-3547.80,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","09",107120.00,317330.00,250.00,237.00,172.00,91.00,27680.00,33680,8080.00,165.00,37680.00,110000.00,55900.00,276884.80,231,-3660.60,,-3.00,,-1807.40,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","10",116400.00,363065.00,250.00,298.00,213.00,92.00,29120.00,35200,11920.00,236.00,40160.00,104480.00,55900.00,297390.40,272,-4239.40,26608.40,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","11",107920.00,253438.00,250.00,,196.00,94.00,0.00,55280,8000.00,216.00,44640.00,113040.00,41725.00,216397.60,276,-3613.70,8845.70,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","106","12",84080.00,206811.00,250.00,,136.00,94.00,0.00,46960,6480.00,142.00,30640.00,82080.00,41725.00,174477.60,216,-3026.80,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","01",62000.00,160108.00,250.00,,101.00,95.00,0.00,32480,5680.00,103.00,23840.00,68400.00,41725.00,125930.40,146,-2514.80,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","02",59120.00,155865.00,250.00,,89.00,92.00,0.00,31920,4400.00,90.00,22800.00,59840.00,41725.00,120976.80,138,-1952.40,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","03",46240.00,122670.00,250.00,,98.00,89.00,0.00,19200,3120.00,91.00,23920.00,52240.00,41725.00,85926.40,126,-1148.80,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","04",67200.00,173473.00,250.00,,112.00,91.00,0.00,36720,6720.00,165.00,23760.00,64880.00,41725.00,139017.60,193,-1988.10,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","05",90560.00,219308.00,250.00,,175.00,92.00,0.00,44240,7680.00,168.00,38640.00,80880.00,41725.00,186576.00,241,-2739.60,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","06",124800.00,316457.00,250.00,,221.00,93.00,0.00,69040,9760.00,228.00,46000.00,108160.00,41725.00,269342.40,298,-4043.80,19861.10,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","07",121840.00,378960.00,250.00,298.00,212.00,93.00,27920.00,34480,13280.00,271.00,46160.00,117200.00,55900.00,314948.00,286,-4821.00,26608.40,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","08",113600.00,342087.00,250.00,259.00,187.00,92.00,27200.00,33760,8960.00,196.00,43680.00,106880.00,55900.00,298534.40,231,-4253.20,4024.80,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","09",102640.00,317341.00,250.00,237.00,164.00,91.00,25600.00,31840,7520.00,164.00,37680.00,107120.00,55900.00,419238.00,232,-3640.00,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","10",98000.00,294837.00,250.00,246.00,160.00,91.00,22320.00,27120,9920.00,194.00,38640.00,116400.00,55900.00,298534.40,227,251544.80,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","11",95360.00,236920.00,250.00,,146.00,91.00,0.00,52560,7440.00,176.00,35360.00,107920.00,41725.00,205495.20,230,-2719.40,,-3.00,,,-161
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","107","12",85280.00,216790.00,250.00,,156.00,90.00,0.00,47120,6800.00,157.00,31360.00,84080.00,41725.00,184020.00,206,-2257.40,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","01",77760.00,197622.00,250.00,,124.00,90.00,0.00,39600,7440.00,145.00,30720.00,62000.00,41725.00,163101.60,202,-2048.20,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","02",66720.00,175927.00,250.00,,111.00,90.00,0.00,35040,5120.00,108.00,26560.00,59120.00,41725.00,141033.60,157,-1827.50,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","03",55920.00,144443.00,250.00,,105.00,88.00,0.00,22880,3760.00,121.00,29280.00,46240.00,41725.00,107844.00,160,-1196.50,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","04",75280.00,193228.00,250.00,,122.00,89.00,0.00,39040,6800.00,116.00,29440.00,67200.00,41725.00,158815.20,204,-1804.80,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","05",90080.00,222348.00,250.00,,232.00,90.00,0.00,46960,6960.00,156.00,36160.00,90560.00,41725.00,189890.40,232,-2316.10,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","06",102640.00,250343.00,250.00,,201.00,91.00,0.00,55360,8080.00,180.00,39200.00,124800.00,41725.00,219324.00,245,-2871.50,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","07",107680.00,318832.00,250.00,263.00,196.00,92.00,24000.00,29280,11040.00,194.00,43360.00,121840.00,55900.00,273878.40,257,-3957.30,5813.60,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","08",105440.00,326179.00,250.00,249.00,168.00,91.00,26880.00,32480,8000.00,172.00,38080.00,113600.00,55900.00,284227.20,221,-3741.30,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","09",104400.00,320070.00,250.00,234.00,161.00,91.00,25760.00,31040,9920.00,164.00,37680.00,102640.00,55900.00,277710.40,215,-3669.70,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","10",100880.00,311845.00,250.00,261.00,170.00,91.00,25040.00,29120,7440.00,161.00,39280.00,98000.00,55900.00,266477.60,241,-3546.10,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","11",101040.00,249957.00,250.00,,151.00,91.00,0.00,56240,7760.00,203.00,37040.00,95360.00,41725.00,218536.80,242,-2862.80,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","108","12",81200.00,205373.00,234.00,,156.00,91.00,0.00,43840,7600.00,157.00,29760.00,85280.00,40033.70,174122.40,204,-2355.70,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","109","01",73440.00,186760.00,234.00,,123.00,96.00,0.00,39440,5440.00,116.00,28560.00,77760.00,39054.60,156508.80,242,-2933.40,,-3.00,,,
"D2","新民","新民-動物醫院及泳池區","09-18-5706-92-4","109","02",65680.00,160799.00,234.00,0.00,112.00,99.00,0.00,28720,3920.00,114.00,33040.00,66720.00,39054.60,129324.00,158,-2525.60,,-3.00,,,
"E1","社口","10號","09-30-6631-08-9","099","03",1371.00,4070.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","099","05",1479.00,4487.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","099","07",1660.00,5850.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","099","09",2069.00,8384.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","099","11",1864.00,6553.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","100","01",1461.00,4415.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","100","03",1345.00,3779.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","100","05",1415.00,3809.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","100","07",1913.00,7051.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","100","09",1745.00,5385.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","100","11",1611.00,4343.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","101","01",1089.00,2455.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","101","03",1254.00,3289.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","101","05",1244.00,2895.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","101","07",1645.00,4772.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","101","09",1597.00,5090.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","101","11",1596.00,5464.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","102","01",1570.00,5073.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","102","03",1452.00,4695.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","102","05",1411.00,4511.00,,,,,,,,,,,,,,,,,,,
"E1","社口","10號","09-30-6631-08-9","102","07",1789.00,7067.00,,,,,,,,,,1645.00,,7067.30,,,,,,,
"E1","社口","10號","09-30-6631-08-9","102","09",1957.00,8389.00,,,,,,,,,,1597.00,,8388.90,,,,,,,
"E1","社口","10號","09-30-6631-08-9","102","11",1505.00,4843.00,,,,,,,,,,1596.00,,5381.50,,,,,,,
"E1","社口","10號","09-30-6631-08-9","103","01",1811.00,2981.00,,,,,,,,,,1570.00,,3726.10,,,,,,,
"E1","社口","10號","09-30-6631-08-9","103","03",1124.00,2730.00,,,,,,,,,,1452.00,,3412.50,,,,,,,
"E1","社口","10號","09-30-6631-08-9","103","05",1090.00,2608.00,,,,,,,,,,1411.00,,3260.20,,,,,,,
"E1","社口","10號","09-30-6631-08-9","103","07",1627.00,5863.00,,,,,,,,,,1789.00,,6513.90,,,,,,,
"E1","社口","10號","09-30-6631-08-9","103","09",1924.00,8585.00,,,,,,,,,,1957.00,,8668.80,,,,,,,
"E1","社口","10號","09-30-6631-08-9","103","11",1456.00,5109.00,,,,,,,,,,1505.00,,5192.70,,,,,,,
"E1","社口","10號","09-30-6631-08-9","104","01",1180.00,2779.00,,,,,,,,,,1194.00,,3663.40,,,,,,,
"E1","社口","10號","09-30-6631-08-9","104","03",1184.00,3681.00,,,,,,,,,,1124.00,,3681.30,,,,,,,
"E1","社口","10號","09-30-6631-08-9","104","05",1475.00,4769.00,,,,,,,,,,1090.00,,4769.10,,,,,,,
"E1","社口","10號","09-30-6631-08-9","104","07",2259.00,9834.00,,,,,,,,,,1627.00,,9833.70,,,,,,,
"E1","社口","10號","09-30-6631-08-9","104","09",2108.00,9339.00,,,,,,,,,,1924.00,,9338.80,,,,,,,
"E1","社口","10號","09-30-6631-08-9","104","11",1281.00,3799.00,,,,,,,,,,1456.00,,3882.90,,,,,-84.00,,
"E1","社口","10號","09-30-6631-08-9","105","01",1359.00,4002.00,,,,,,,,,,1180.00,,4001.60,,,,,,,
"E1","社口","10號","09-30-6631-08-9","105","03",1464.00,4483.00,,,,,,,,,,1184.00,,4483.40,,,,,,,
"E1","社口","10號","09-30-6631-08-9","105","05",1592.00,4784.00,,,,,,,,,,1475.00,,4784.20,,,,,,,
"E1","社口","10號","09-30-6631-08-9","105","07",2119.00,7865.00,,,,,,,,,,2259.00,,7949.30,,,,,-84.60,,
"E1","社口","10號","09-30-6631-08-9","105","09",1965.00,7410.00,,,,,,,,,,2108.00,,7493.90,,,,,-84.00,,
"E1","社口","10號","09-30-6631-08-9","105","11",1799.00,5877.00,,,,,,,,,,1281.00,,5877.40,,,,,,,
"E1","社口","10號","09-30-6631-08-9","106","01",1240.00,3081.00,,,,,,,,,,1359.00,,3165.40,,,,,-84.00,,
"E1","社口","10號","09-30-6631-08-9","106","03",1303.00,3262.00,,,,,,,,,,1464.00,,3404.10,,,,,-142.20,,
"E1","社口","10號","09-30-6631-08-9","106","05",1427.00,3792.00,,,,,,,,,,1592.00,,3891.10,,,,,-99.60,,
"E1","社口","10號","09-30-6631-08-9","106","07",1379.00,3747.00,,,,,,,,,,2119.00,,4149.60,,,,,-402.60,,
"E1","社口","10號","09-30-6631-08-9","106","09",886.00,1539.00,,,,,,,,,,1965.00,,2186.30,,,,,-647.40,,
"E1","社口","10號","09-30-6631-08-9","106","11",305.00,0.00,,,,,,,,,,1965.00,,2186.30,,,,,,,
"E1","社口","10號","09-30-6631-08-9","107","01",234.00,381.00,,,,,,,,,,1799.00,,533.70,,,,,-533.70,,
"E1","社口","10號","09-30-6631-08-9","107","03",299.00,515.00,,,,,,,,,,1303.00,,515.10,,,,,,,
"E1","社口","10號","09-30-6631-08-9","107","05",367.00,658.00,,,,,,,,,,1427.00,,657.90,,,,,,,
"E1","社口","10號","09-30-6631-08-9","107","06",367.00,658.00,,,,,,,,,,1427.00,,657.90,,,,,,,
"E1","社口","10號","09-30-6631-08-9","107","07",298.00,524.00,,,,,,,,,,1379.00,,524.20,,,,,,,
"E1","社口","10號","09-30-6631-08-9","107","08",298.00,524.00,,,,,,,,,,1379.00,,657.90,,,,,,,
